Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.T7,CQ.Pz,CQ.T8,CQ.AF4,CQ.Overall,EQ.SampleRateQuality,EQ.OVERALL,EQ.AF3,EQ.T7,EQ.Pz,EQ.T8,EQ.AF4,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ,PM.Attention.IsActive,PM.Attention.Scaled,PM.Attention.Raw,PM.Attention.Min,PM.Attention.Max,PM.Engagement.IsActive,PM.Engagement.Scaled,PM.Engagement.Raw,PM.Engagement.Min,PM.Engagement.Max,PM.Excitement.IsActive,PM.Excitement.Scaled,PM.Excitement.Raw,PM.Excitement.Min,PM.Excitement.Max,PM.LongTermExcitement,PM.Stress.IsActive,PM.Stress.Scaled,PM.Stress.Raw,PM.Stress.Min,PM.Stress.Max,PM.Relaxation.IsActive,PM.Relaxation.Scaled,PM.Relaxation.Raw,PM.Relaxation.Min,PM.Relaxation.Max,PM.Interest.IsActive,PM.Interest.Scaled,PM.Interest.Raw,PM.Interest.Min,PM.Interest.Max,PM.Focus.IsActive,PM.Focus.Scaled,PM.Focus.Raw,PM.Focus.Min,PM.Focus.Max,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.Pz.Theta,POW.Pz.Alpha,POW.Pz.BetaL,POW.Pz.BetaH,POW.Pz.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma,RelativeTimestamp
1736158259.808927,3.0,0.0,4231.922852,4413.205078,4017.05127,4213.974121,4253.846191,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.090720176696777
1736158259.816842,4.0,0.0,4227.307617,4420.512695,4016.153809,4217.94873,4253.461426,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,1.0,0.0,0.023124,0.676453,0.131042,-0.724365,0.987198,0.160525,-0.045289,-0.005321,-0.006981,-0.008274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.098635196685791
1736158259.824657,5.0,0.0,4229.358887,4418.333496,4018.846191,4215.641113,4253.846191,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.106450080871582
1736158259.832472,6.0,0.0,4227.05127,4410.769043,4019.871826,4213.205078,4253.205078,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.114265203475952
1736158259.840287,7.0,0.0,4224.230957,4412.94873,4024.487061,4224.871582,4261.666504,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.122080087661743
1736158259.848201,8.0,0.0,4216.794922,4403.846191,4022.692383,4221.538574,4261.282227,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,2.0,0.0,0.024192,0.676392,0.131165,-0.724365,0.985245,0.155154,-0.036011,-0.005143,-0.007028,-0.008289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.12999415397644
1736158259.856016,9.0,0.0,4220.0,4398.333496,4020.256348,4213.205078,4260.897461,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1378090381622314
1736158259.863831,10.0,0.0,4233.205078,4409.743652,4023.076904,4221.922852,4270.384766,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.438357,0.522822,0.398471,0.817651,1.104141,1.481835,0.435864,0.6516,0.644025,0.961386,2.647175,1.235837,2.24455,0.943797,1.116951,1.60575,1.040757,1.292092,1.358472,1.197534,1.358277,0.71003,0.263048,1.015924,1.034708,7.145624160766602
1736158259.871646,11.0,0.0,4227.307617,4402.820313,4017.820557,4218.461426,4266.538574,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.153439044952393
1736158259.879561,12.0,0.0,4218.077148,4390.256348,4013.076904,4205.384766,4259.230957,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,3.0,0.0,0.022421,0.676453,0.131165,-0.724365,0.984756,0.161013,-0.062867,-0.00519,-0.007057,-0.00829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.161354064941406
1736158259.887376,13.0,0.0,4228.205078,4406.922852,4019.743652,4214.230957,4265.384766,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.169169187545776
1736158259.895191,14.0,0.0,4233.461426,4419.871582,4021.538574,4224.358887,4267.179688,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.176984071731567
1736158259.903005,15.0,0.0,4228.205078,4408.589844,4017.820557,4218.717773,4266.538574,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.184798002243042
1736158259.91092,16.0,0.0,4226.794922,4402.820313,4020.641113,4213.717773,4270.256348,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,4.0,0.0,0.025396,0.676514,0.130981,-0.724243,0.984756,0.161013,-0.062867,-0.005233,-0.007084,-0.008291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.192713022232056
1736158259.918735,17.0,0.0,4224.358887,4407.692383,4023.846191,4212.820313,4266.538574,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.200528144836426
1736158259.92655,18.0,0.0,4225.0,4410.769043,4026.538574,4215.769043,4267.692383,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.208343029022217
1736158259.934365,19.0,0.0,4227.563965,4412.436035,4030.0,4222.307617,4276.153809,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.216158151626587
1736158259.94228,20.0,0.0,4219.102539,4412.307617,4028.718018,4221.794922,4272.436035,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,5.0,0.0,0.024704,0.676575,0.130798,-0.724243,0.984756,0.161013,-0.062867,-0.005271,-0.007108,-0.008292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.224073171615601
1736158259.950095,21.0,0.0,4209.743652,4412.307617,4025.384521,4215.641113,4266.025879,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.231888055801392
1736158259.957909,22.0,0.0,4206.410156,4411.794922,4019.487061,4208.589844,4262.05127,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.239702224731445
1736158259.965724,23.0,0.0,4206.025879,4410.384766,4013.333252,4205.256348,4255.384766,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.247517108917236
1736158259.973639,24.0,0.0,4215.0,4413.974121,4020.128174,4215.0,4262.820313,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,6.0,0.0,0.025199,0.676758,0.130432,-0.724121,0.97499,0.153201,-0.046265,-0.005305,-0.007069,-0.008354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.25543212890625
1736158259.981454,25.0,0.0,4217.94873,4414.102539,4025.256348,4220.384766,4271.282227,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.263247013092041
1736158259.989269,26.0,0.0,4208.846191,4411.282227,4017.307617,4212.179688,4264.615234,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,1.0,100.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,1.0,0.367084,0.347905,-2.564197,2.718659,1.0,0.459571,0.044,-1.087744,1.100839,1.0,0.252493,1.628728,-2.245468,11.424532,0.230144,1.0,0.334929,-0.219786,-0.397305,0.14327,1.0,0.303596,-0.826318,-1.434869,1.150231,1.0,0.43038,-0.414176,-6.33879,7.004146,1.0,0.286252,0.510958,0.430442,0.630525,3.079907,0.48235,0.318454,0.891768,1.111942,1.37278,0.392458,0.634044,0.636059,0.935653,2.471321,1.439737,2.115778,0.966498,1.085773,1.33395,1.14837,1.131702,1.271526,1.138326,1.131921,0.862894,0.235256,1.098712,1.019371,7.271062135696411
1736158259.997084,27.0,0.0,4215.641113,4422.563965,4021.666748,4215.641113,4272.05127,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.278877019882202
1736158260.004998,28.0,0.0,4221.410156,4423.974121,4027.94873,4215.128418,4279.871582,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,7.0,0.0,0.025512,0.676758,0.130371,-0.724121,0.989151,0.159548,-0.05066,-0.005434,-0.007155,-0.008385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.286791086196899
1736158260.012813,29.0,0.0,4203.333496,4400.769043,4014.487061,4192.05127,4261.410156,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2946062088012695
1736158260.020628,30.0,0.0,4208.077148,4402.436035,4019.743652,4196.538574,4268.589844,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3024210929870605
1736158260.028443,31.0,0.0,4234.615234,4427.563965,4042.307617,4228.077148,4303.333496,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.310236215591431
1736158260.036158,32.0,0.0,4221.282227,4417.05127,4022.05127,4215.897461,4289.871582,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,8.0,0.0,0.023959,0.67688,0.130371,-0.72406,0.989151,0.159548,-0.05066,-0.00555,-0.007233,-0.008414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.317951202392578
1736158260.043973,33.0,0.0,4196.153809,4394.743652,3991.025635,4185.256348,4255.256348,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.325766086578369
1736158260.051788,34.0,0.0,4213.461426,4410.0,4014.358887,4203.974121,4270.897461,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.333581209182739
1736158260.059603,35.0,0.0,4228.717773,4423.205078,4037.692383,4227.820313,4291.410156,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.34139609336853
1736158260.067318,36.0,0.0,4210.128418,4408.461426,4011.281982,4210.512695,4272.05127,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,9.0,0.0,0.025313,0.676819,0.130432,-0.72406,0.983291,0.153689,-0.049683,-0.005508,-0.007132,-0.008512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.349111080169678
1736158260.075133,37.0,0.0,4206.666504,4410.0,4000.0,4203.077148,4264.102539,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.356926202774048
1736158260.082948,38.0,0.0,4227.179688,4428.333496,4027.05127,4222.94873,4283.333496,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.364741086959839
1736158260.090762,39.0,0.0,4231.410156,4426.153809,4034.358887,4223.589844,4286.538574,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3725550174713135
1736158260.098477,40.0,0.0,4225.384766,4419.102539,4024.615479,4208.717773,4278.846191,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,10.0,0.0,0.023779,0.676697,0.130676,-0.724182,0.988174,0.157595,-0.048219,-0.005299,-0.007054,-0.008467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.380270004272461
1736158260.106292,41.0,0.0,4225.897461,4421.410156,4028.846191,4203.205078,4279.230957,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.388085126876831
1736158260.114107,42.0,0.0,4220.512695,4412.563965,4027.820557,4196.410156,4272.94873,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.509372,0.501038,0.287102,0.966831,1.081944,1.252639,0.37486,0.557079,0.624049,0.857614,2.070564,1.591045,1.867022,0.982379,1.011552,1.134245,1.289236,0.973752,1.209658,1.028226,1.008346,1.113108,0.226692,1.180431,0.969403,7.395900011062622
1736158260.121922,43.0,0.0,4215.512695,4407.436035,4024.615479,4198.589844,4269.487305,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.403715133666992
1736158260.129637,44.0,0.0,4216.410156,4417.05127,4032.564209,4211.794922,4274.871582,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,11.0,0.0,0.024201,0.676575,0.130554,-0.724304,0.988174,0.157595,-0.048219,-0.005111,-0.006983,-0.008426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.41143012046814
1736158260.137452,45.0,0.0,4207.436035,4414.743652,4025.641113,4203.717773,4268.205078,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.419245004653931
1736158260.145267,46.0,0.0,4205.512695,4414.358887,4015.512939,4195.128418,4269.615234,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.427060127258301
1736158260.153082,47.0,0.0,4216.282227,4428.846191,4026.666748,4208.974121,4288.077148,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.434875011444092
1736158260.160797,48.0,0.0,4208.846191,4420.897461,4026.153809,4207.307617,4282.436035,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,12.0,0.0,0.024614,0.676453,0.130432,-0.724426,0.990127,0.154665,-0.042359,-0.005137,-0.007078,-0.008352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.442590236663818
1736158260.168612,49.0,0.0,4201.922852,4406.794922,4016.666748,4200.897461,4272.436035,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.450405120849609
1736158260.176426,50.0,0.0,4212.820313,4417.94873,4026.281982,4215.128418,4286.153809,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.458219051361084
1736158260.184241,51.0,0.0,4202.563965,4415.769043,4023.205078,4205.897461,4277.436035,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.466034173965454
1736158260.191956,52.0,0.0,4189.487305,4407.563965,4010.256348,4188.205078,4259.358887,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,13.0,0.0,0.023311,0.676392,0.13031,-0.724548,0.978897,0.155154,-0.041871,-0.005282,-0.006981,-0.008347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.473749160766602
1736158260.199771,53.0,0.0,4205.512695,4428.846191,4023.846191,4206.538574,4276.025879,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.481564044952393
1736158260.207586,54.0,0.0,4205.128418,4432.692383,4032.564209,4211.794922,4282.05127,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.489379167556763
1736158260.215401,55.0,0.0,4191.410156,4412.436035,4023.076904,4196.410156,4271.922852,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.497194051742554
1736158260.223116,56.0,0.0,4204.871582,4417.05127,4025.256348,4206.538574,4287.05127,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,14.0,0.0,0.025136,0.676392,0.13031,-0.724487,0.978897,0.155154,-0.041871,-0.005413,-0.006893,-0.008342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.504909038543701
1736158260.230931,57.0,0.0,4211.922852,4420.0,4024.615479,4207.179688,4288.717773,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.512724161148071
1736158260.238746,58.0,0.0,4209.230957,4409.743652,4025.897461,4195.128418,4274.487305,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.883878,0.608752,0.288577,1.022591,1.048674,1.167115,0.381476,0.439822,0.612699,0.771193,1.575087,1.653819,1.53535,0.980942,0.927432,1.058962,1.459649,0.859378,1.188336,0.914061,0.988421,1.432381,0.244631,1.240759,0.918144,7.520539045333862
1736158260.246561,59.0,0.0,4226.922852,4421.410156,4051.025635,4216.794922,4292.179688,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.528354167938232
1736158260.254276,60.0,0.0,4224.615234,4422.05127,4054.615479,4224.615234,4297.563965,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,15.0,0.0,0.024614,0.676453,0.130432,-0.724426,0.99501,0.160037,-0.052125,-0.00536,-0.006826,-0.008326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.53606915473938
1736158260.26209,61.0,0.0,4205.256348,4400.0,4030.256348,4200.512695,4274.615234,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5438830852508545
1736158260.269905,62.0,0.0,4218.461426,4404.743652,4028.333252,4207.05127,4282.820313,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.551698207855225
1736158260.27772,63.0,0.0,4225.256348,4415.256348,4029.615479,4216.410156,4294.487305,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.559513092041016
1736158260.285435,64.0,0.0,4206.282227,4403.717773,4014.743652,4195.641113,4279.102539,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,16.0,0.0,0.025019,0.676331,0.13031,-0.724548,0.99501,0.160037,-0.052125,-0.005288,-0.006754,-0.00836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.567228078842163
1736158260.29325,65.0,0.0,4211.538574,4407.05127,4019.230713,4198.333496,4285.384766,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.575043201446533
1736158260.301065,66.0,0.0,4220.128418,4415.128418,4028.461426,4216.025879,4300.0,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.582858085632324
1736158260.30888,67.0,0.0,4207.307617,4403.717773,4021.538574,4211.538574,4291.538574,0.0,2.0,44.0,,,,0.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.590673208236694
